Employee ID,Date,Leave Type,Weather,Time In,Time Out,Hours Worked,Overtime Hours,Workload
2004,2023-02-12,Vacation,Snowy,17:34:00,07:09:00,0.0,0.76,5
2004,2023-04-03,Unpaid,Sunny,14:14:00,14:46:00,0.53,1.11,4
2004,2023-05-12,Vacation,Cloudy,14:38:00,02:59:00,0.0,1.22,5
2004,2023-05-14,Sick,Snowy,10:21:00,03:28:00,0.0,1.58,9
2004,2023-05-26,Unpaid,Rainy,23:53:00,02:40:00,0.0,1.21,5
2004,2023-05-29,Sick,Cloudy,16:43:00,11:19:00,0.0,0.44,9
2004,2023-06-04,Vacation,Cloudy,19:48:00,20:09:00,0.36,1.56,5
2004,2023-06-10,Personal,Cloudy,22:39:00,10:29:00,0.0,1.7,9
2004,2023-06-11,Sick,Rainy,03:25:00,14:44:00,11.31,1.87,3
2004,2023-06-24,Sick,Rainy,09:49:00,10:22:00,0.54,0.23,5
2004,2023-08-12,Unpaid,Rainy,12:58:00,15:40:00,2.7,0.27,9
2004,2023-09-05,Unpaid,Snowy,18:20:00,22:46:00,4.43,1.02,6
2004,2023-09-28,Personal,Cloudy,02:12:00,23:17:00,21.08,1.36,8
2004,2023-11-12,Sick,Snowy,12:33:00,13:33:00,0.99,1.87,3
2004,2023-11-21,Sick,Rainy,18:39:00,20:41:00,2.03,0.7,7
2004,2023-12-21,Vacation,Rainy,08:25:00,15:43:00,7.3,1.14,4
2004,2023-12-26,Personal,Snowy,12:34:00,12:12:00,0.0,1.91,6
1992,2023-11-14,Unpaid,Sunny,21:19:00,06:51:00,0.0,1.42,3
1992,2023-11-17,Vacation,Snowy,14:34:00,13:14:00,0.0,1.8,7
1992,2023-12-26,Unpaid,Rainy,15:07:00,21:37:00,6.51,1.45,5
1993,2023-03-30,Unpaid,Sunny,14:29:00,02:19:00,0.0,0.95,7
1993,2023-04-18,Personal,Rainy,04:50:00,06:09:00,1.31,1.98,8
1993,2023-05-07,Sick,Snowy,10:34:00,02:46:00,0.0,0.49,6
1993,2023-05-08,Personal,Snowy,17:40:00,23:31:00,5.85,0.04,7
1993,2023-05-08,Vacation,Rainy,13:27:00,00:40:00,0.0,0.74,9
1993,2023-06-13,Vacation,Snowy,22:48:00,06:40:00,0.0,1.28,1
1993,2023-06-28,Vacation,Rainy,11:19:00,23:30:00,12.19,1.18,3
1993,2023-06-29,Personal,Sunny,08:18:00,10:04:00,1.77,0.4,5
1993,2023-07-14,Sick,Snowy,17:47:00,08:38:00,0.0,0.03,6
1993,2023-07-24,Vacation,Rainy,19:22:00,00:49:00,0.0,1.39,5
1993,2023-08-17,Unpaid,Snowy,20:11:00,12:43:00,0.0,0.16,9
1993,2023-08-17,Sick,Snowy,16:21:00,02:04:00,0.0,1.78,5
1993,2023-09-08,Vacation,Sunny,18:03:00,04:35:00,0.0,0.84,7
1993,2023-09-28,Unpaid,Sunny,09:25:00,18:42:00,9.28,1.84,1
1993,2023-11-17,Personal,Sunny,16:37:00,19:46:00,3.16,1.55,6
1993,2023-11-18,Sick,Cloudy,09:19:00,22:46:00,13.45,0.46,5
1993,2023-12-02,Vacation,Snowy,21:47:00,08:38:00,0.0,0.13,5
1993,2023-12-18,Personal,Rainy,00:58:00,04:31:00,3.55,1.84,9
1994,2023-01-13,Vacation,Rainy,16:57:00,18:39:00,1.7,1.54,9
1994,2023-01-25,Sick,Cloudy,23:13:00,10:15:00,0.0,0.36,2
1994,2023-01-30,Vacation,Snowy,19:30:00,05:02:00,0.0,1.16,5
1994,2023-04-24,Unpaid,Snowy,07:42:00,10:01:00,2.31,1.96,4
1994,2023-07-20,Personal,Sunny,11:18:00,16:36:00,5.3,1.64,7
1994,2023-09-02,Unpaid,Rainy,02:12:00,15:17:00,13.09,0.61,10
1994,2023-09-03,Sick,Sunny,09:08:00,05:10:00,0.0,1.74,10
1994,2023-09-05,Personal,Snowy,14:58:00,01:20:00,0.0,1.64,10
1994,2023-09-24,Vacation,Snowy,22:03:00,21:42:00,0.0,0.32,6
1302,2023-05-18,Personal,Sunny,15:33:00,09:32:00,0.0,0.9,10
1302,2023-07-01,Personal,Rainy,00:33:00,19:31:00,18.98,0.4,3
1302,2023-07-09,Sick,Snowy,16:50:00,00:45:00,0.0,1.18,4
1302,2023-08-15,Unpaid,Cloudy,17:54:00,20:51:00,2.94,0.51,4
1302,2023-08-16,Personal,Rainy,00:35:00,06:29:00,5.9,1.71,10
1302,2023-08-18,Unpaid,Rainy,00:10:00,22:18:00,22.12,0.08,1
1302,2023-08-29,Personal,Sunny,22:57:00,11:56:00,0.0,1.19,1
1302,2023-09-09,Unpaid,Sunny,04:29:00,19:31:00,15.04,0.33,9
1302,2023-09-25,Personal,Sunny,08:29:00,02:23:00,0.0,0.46,4
1302,2023-10-26,Unpaid,Snowy,23:13:00,10:08:00,0.0,1.0,9
1302,2023-10-28,Unpaid,Snowy,13:33:00,11:08:00,0.0,0.32,3
1302,2023-11-15,Sick,Cloudy,06:34:00,10:39:00,4.09,1.88,3
1302,2023-11-15,Unpaid,Rainy,22:47:00,16:09:00,0.0,0.66,1
1302,2023-11-26,Unpaid,Sunny,00:50:00,03:58:00,3.13,1.35,5
1302,2023-12-01,Unpaid,Rainy,20:11:00,01:26:00,0.0,0.96,1
1302,2023-12-02,Sick,Sunny,00:11:00,02:39:00,2.47,1.77,8
1302,2023-12-15,Unpaid,Cloudy,07:51:00,18:51:00,10.99,0.47,10
1303,2023-01-30,Sick,Rainy,16:03:00,05:28:00,0.0,1.09,3
1303,2023-02-22,Personal,Rainy,07:59:00,01:45:00,0.0,0.91,8
1303,2023-02-25,Personal,Rainy,10:48:00,17:43:00,6.91,0.23,2
1303,2023-03-14,Personal,Snowy,01:28:00,09:01:00,7.55,0.59,1
1303,2023-04-05,Vacation,Sunny,16:37:00,13:08:00,0.0,0.22,10
1303,2023-04-27,Personal,Cloudy,07:18:00,01:04:00,0.0,1.54,3
1303,2023-05-07,Unpaid,Sunny,10:41:00,14:06:00,3.41,0.63,9
1303,2023-05-10,Personal,Cloudy,19:33:00,05:02:00,0.0,1.45,4
1303,2023-05-19,Sick,Rainy,13:27:00,05:11:00,0.0,1.74,4
1303,2023-07-03,Unpaid,Rainy,07:23:00,16:23:00,9.0,1.78,6
1303,2023-07-11,Unpaid,Snowy,10:13:00,13:04:00,2.86,1.06,1
1303,2023-08-04,Unpaid,Snowy,10:12:00,08:51:00,0.0,0.95,1
1303,2023-08-22,Personal,Cloudy,20:55:00,18:02:00,0.0,0.84,3
1303,2023-08-22,Personal,Snowy,00:25:00,14:50:00,14.42,0.86,3
1303,2023-09-02,Vacation,Sunny,15:31:00,05:14:00,0.0,1.15,4
1303,2023-09-15,Vacation,Cloudy,22:43:00,20:59:00,0.0,1.83,3
1303,2023-09-21,Sick,Snowy,21:32:00,07:34:00,0.0,1.25,3
1303,2023-09-30,Unpaid,Rainy,07:49:00,05:32:00,0.0,1.06,9
1303,2023-10-07,Personal,Snowy,16:19:00,03:50:00,0.0,0.91,7
1303,2023-12-16,Vacation,Cloudy,20:59:00,21:46:00,0.78,0.55,6
1304,2023-02-11,Vacation,Snowy,10:07:00,02:36:00,0.0,1.75,8
1304,2023-02-18,Vacation,Rainy,16:36:00,00:28:00,0.0,1.39,6
1304,2023-04-12,Unpaid,Sunny,22:05:00,17:38:00,0.0,1.82,3
1304,2023-04-24,Vacation,Rainy,13:22:00,03:10:00,0.0,0.83,1
1304,2023-04-26,Vacation,Rainy,17:01:00,20:05:00,3.06,0.76,4
1304,2023-05-10,Vacation,Snowy,00:16:00,22:59:00,22.72,1.19,4
1304,2023-05-28,Vacation,Sunny,22:02:00,21:52:00,0.0,0.81,7
1304,2023-06-15,Vacation,Snowy,03:35:00,18:01:00,14.43,0.69,1
1304,2023-06-26,Unpaid,Snowy,11:41:00,03:25:00,0.0,0.84,7
1304,2023-07-18,Personal,Sunny,05:57:00,14:52:00,8.93,1.08,10
1304,2023-08-12,Sick,Cloudy,08:41:00,14:46:00,6.09,0.12,3
1304,2023-08-14,Sick,Rainy,20:31:00,20:05:00,0.0,1.36,7
1304,2023-09-03,Vacation,Cloudy,12:29:00,03:45:00,0.0,1.63,3
1304,2023-09-17,Sick,Sunny,19:09:00,06:26:00,0.0,0.74,3
1304,2023-10-11,Vacation,Snowy,11:19:00,08:32:00,0.0,0.12,10
1304,2023-10-14,Vacation,Rainy,07:29:00,18:09:00,10.67,0.85,6
1304,2023-10-24,Unpaid,Sunny,09:41:00,23:39:00,13.97,0.32,4
1304,2023-11-19,Unpaid,Sunny,05:15:00,11:22:00,6.11,1.83,1
1304,2023-11-20,Vacation,Sunny,23:07:00,16:05:00,0.0,1.7,2
1304,2023-12-12,Vacation,Rainy,20:32:00,04:30:00,0.0,0.08,2
1304,2023-12-14,Sick,Sunny,02:39:00,11:46:00,9.12,1.68,7
1304,2023-12-21,Unpaid,Rainy,11:54:00,05:16:00,0.0,1.14,9
1305,2023-01-15,Vacation,Sunny,17:46:00,13:15:00,0.0,1.45,3
1305,2023-02-21,Personal,Snowy,20:53:00,23:35:00,2.72,1.3,6
1305,2023-03-09,Personal,Snowy,22:36:00,22:39:00,0.05,0.89,2
1305,2023-03-13,Vacation,Snowy,21:56:00,21:57:00,0.0,0.27,5
1305,2023-03-17,Personal,Snowy,07:02:00,13:43:00,6.68,1.94,10
1305,2023-04-06,Sick,Snowy,00:29:00,15:49:00,15.33,0.27,7
1305,2023-04-14,Personal,Rainy,15:23:00,10:22:00,0.0,0.79,9
1305,2023-06-18,Unpaid,Snowy,18:00:00,03:24:00,0.0,0.12,7
1305,2023-06-30,Sick,Rainy,13:35:00,07:14:00,0.0,0.71,1
1305,2023-09-08,Personal,Cloudy,02:54:00,20:16:00,17.37,1.18,3
1305,2023-09-22,Unpaid,Sunny,12:31:00,12:18:00,0.0,1.51,8
1305,2023-10-12,Vacation,Rainy,01:04:00,21:34:00,20.51,1.05,3
1305,2023-10-25,Vacation,Rainy,16:44:00,07:07:00,0.0,1.68,10
1305,2023-11-11,Unpaid,Rainy,03:48:00,14:25:00,10.6,1.65,1
1305,2023-12-16,Vacation,Sunny,03:12:00,10:40:00,7.46,1.49,8
1305,2023-12-30,Personal,Rainy,21:44:00,06:19:00,0.0,1.9,8
1306,2023-01-21,Vacation,Rainy,23:07:00,14:22:00,0.0,1.19,1
1306,2023-01-31,Unpaid,Rainy,11:59:00,10:15:00,0.0,1.98,7
1306,2023-02-09,Personal,Cloudy,17:11:00,10:08:00,0.0,0.0,3
1306,2023-03-03,Vacation,Sunny,22:37:00,02:12:00,0.0,0.33,3
1306,2023-03-09,Personal,Snowy,01:59:00,11:03:00,9.07,1.43,1
1306,2023-04-09,Sick,Sunny,19:56:00,22:19:00,2.38,1.95,9
1306,2023-04-13,Personal,Sunny,06:39:00,22:05:00,15.43,0.74,3
1306,2023-04-23,Sick,Rainy,21:29:00,16:47:00,0.0,1.93,7
1306,2023-05-03,Personal,Rainy,09:33:00,01:56:00,0.0,0.9,8
1306,2023-05-26,Vacation,Cloudy,15:07:00,17:21:00,2.24,1.85,5
1306,2023-06-09,Unpaid,Rainy,12:43:00,09:29:00,0.0,1.91,9
1306,2023-06-29,Sick,Rainy,23:26:00,05:21:00,0.0,1.28,1
1306,2023-07-14,Sick,Sunny,16:50:00,05:45:00,0.0,0.24,1
1306,2023-08-04,Personal,Rainy,15:22:00,08:03:00,0.0,1.24,2
1306,2023-08-22,Vacation,Snowy,03:09:00,16:35:00,13.44,1.37,10
1306,2023-09-09,Unpaid,Cloudy,15:18:00,02:12:00,0.0,0.2,10
1306,2023-09-18,Sick,Sunny,11:10:00,00:58:00,0.0,0.52,8
1306,2023-09-28,Unpaid,Sunny,02:02:00,06:30:00,4.47,0.43,6
1306,2023-11-20,Sick,Rainy,05:13:00,09:36:00,4.38,1.03,6
1307,2023-01-06,Unpaid,Cloudy,17:27:00,04:53:00,0.0,1.96,1
1307,2023-02-22,Sick,Cloudy,06:37:00,22:14:00,15.6,0.5,6
1307,2023-03-13,Personal,Snowy,02:23:00,19:04:00,16.69,0.61,5
1307,2023-03-26,Unpaid,Sunny,15:39:00,16:24:00,0.76,0.04,4
1307,2023-04-18,Sick,Rainy,08:53:00,05:11:00,0.0,1.69,6
1307,2023-05-31,Personal,Rainy,17:00:00,02:44:00,0.0,0.77,7
1307,2023-06-09,Vacation,Snowy,20:47:00,02:50:00,0.0,0.74,7
1307,2023-06-18,Unpaid,Rainy,16:14:00,19:07:00,2.88,0.38,7
1307,2023-07-05,Personal,Sunny,01:24:00,15:30:00,14.1,0.01,2
1307,2023-07-21,Vacation,Rainy,22:01:00,14:03:00,0.0,0.88,1
1307,2023-07-28,Personal,Sunny,08:11:00,23:15:00,15.07,0.5,8
1307,2023-09-24,Unpaid,Sunny,10:29:00,20:30:00,10.01,1.37,7
1307,2023-09-28,Personal,Rainy,16:55:00,17:07:00,0.2,1.13,3
1307,2023-12-14,Sick,Rainy,17:39:00,12:56:00,0.0,0.19,4
2602,2023-04-06,Unpaid,Sunny,02:23:00,01:12:00,0.0,1.33,3
2602,2023-04-13,Personal,Snowy,16:18:00,08:28:00,0.0,1.5,8
2602,2023-04-23,Vacation,Sunny,22:53:00,15:08:00,0.0,1.32,1
2602,2023-04-27,Unpaid,Cloudy,01:55:00,19:48:00,17.89,0.58,8
2602,2023-10-12,Personal,Cloudy,04:53:00,16:52:00,11.99,1.01,3
2602,2023-11-07,Personal,Cloudy,01:42:00,09:27:00,7.75,0.3,4
2602,2023-12-14,Personal,Snowy,20:17:00,04:08:00,0.0,1.93,2
2602,2023-12-26,Unpaid,Rainy,17:28:00,08:08:00,0.0,1.82,8
2603,2023-02-21,Sick,Sunny,12:44:00,11:19:00,0.0,0.94,8
2603,2023-03-03,Sick,Snowy,07:46:00,07:56:00,0.16,1.23,4
2603,2023-03-04,Personal,Snowy,19:02:00,15:07:00,0.0,1.93,7
2603,2023-03-15,Unpaid,Cloudy,01:21:00,01:42:00,0.35,0.35,2
2603,2023-05-09,Unpaid,Snowy,22:01:00,08:09:00,0.0,0.24,8
2603,2023-05-28,Vacation,Rainy,02:04:00,22:37:00,20.56,1.29,9
2603,2023-06-20,Personal,Rainy,13:40:00,08:39:00,0.0,1.1,3
2603,2023-06-26,Personal,Cloudy,05:30:00,22:55:00,17.42,0.67,8
2603,2023-07-16,Sick,Snowy,00:06:00,09:07:00,9.02,1.09,10
2603,2023-07-20,Personal,Cloudy,13:13:00,03:22:00,0.0,0.39,10
2603,2023-07-22,Personal,Rainy,07:48:00,11:15:00,3.45,0.8,3
2603,2023-07-22,Sick,Cloudy,11:40:00,04:06:00,0.0,1.32,2
2603,2023-07-25,Vacation,Cloudy,04:04:00,05:35:00,1.52,0.87,10
2603,2023-07-27,Sick,Sunny,00:27:00,11:00:00,10.56,1.02,4
2603,2023-08-06,Vacation,Sunny,13:12:00,16:26:00,3.25,1.58,5
2603,2023-08-29,Sick,Cloudy,05:12:00,18:35:00,13.37,0.77,9
2603,2023-09-02,Vacation,Rainy,20:59:00,16:41:00,0.0,1.73,7
2603,2023-11-15,Personal,Cloudy,09:46:00,15:50:00,6.06,0.1,8
2603,2023-12-09,Vacation,Sunny,10:52:00,17:11:00,6.31,1.12,5
2604,2023-02-25,Sick,Rainy,15:21:00,12:41:00,0.0,0.75,5
2604,2023-03-02,Unpaid,Rainy,13:47:00,20:54:00,7.12,1.36,6
2604,2023-03-30,Unpaid,Rainy,21:13:00,20:37:00,0.0,0.99,10
2604,2023-05-03,Personal,Rainy,11:21:00,02:18:00,0.0,1.12,7
2604,2023-05-11,Vacation,Sunny,22:21:00,18:25:00,0.0,1.16,3
2604,2023-06-06,Unpaid,Rainy,05:41:00,18:35:00,12.9,1.17,2
2604,2023-06-23,Unpaid,Sunny,10:12:00,02:14:00,0.0,0.7,9
2604,2023-07-17,Vacation,Cloudy,00:59:00,11:05:00,10.11,1.37,3
2604,2023-08-10,Unpaid,Rainy,10:39:00,05:58:00,0.0,0.05,6
2604,2023-08-28,Vacation,Cloudy,01:05:00,06:04:00,4.99,1.78,6
2604,2023-08-30,Sick,Rainy,21:47:00,04:40:00,0.0,1.91,9
2604,2023-09-30,Vacation,Cloudy,02:51:00,17:45:00,14.9,0.97,7
2604,2023-11-18,Vacation,Sunny,12:00:00,11:43:00,0.0,0.05,8
2604,2023-11-23,Sick,Snowy,15:10:00,03:24:00,0.0,1.24,4
2604,2023-12-03,Sick,Cloudy,21:15:00,17:16:00,0.0,0.54,1
2604,2023-12-26,Unpaid,Rainy,07:12:00,13:47:00,6.58,0.73,7
2605,2023-02-21,Personal,Rainy,16:21:00,09:58:00,0.0,0.02,6
2605,2023-04-11,Sick,Snowy,11:58:00,01:31:00,0.0,0.23,1
2605,2023-04-15,Vacation,Cloudy,05:18:00,09:35:00,4.29,2.0,8
2605,2023-04-27,Sick,Snowy,08:24:00,01:32:00,0.0,0.68,8
2605,2023-04-27,Vacation,Sunny,13:09:00,02:04:00,0.0,0.78,2
2605,2023-05-10,Unpaid,Snowy,16:58:00,14:24:00,0.0,0.58,6
2605,2023-06-04,Personal,Snowy,14:33:00,20:14:00,5.68,0.69,3
2605,2023-07-01,Sick,Sunny,14:53:00,05:58:00,0.0,1.42,4
2605,2023-07-25,Sick,Cloudy,13:21:00,23:40:00,10.32,1.1,6
2605,2023-07-28,Personal,Cloudy,16:40:00,17:13:00,0.55,0.47,3
2605,2023-07-30,Unpaid,Cloudy,08:25:00,05:54:00,0.0,0.85,9
2605,2023-08-07,Personal,Rainy,05:30:00,10:17:00,4.79,1.49,7
2605,2023-08-14,Sick,Sunny,05:07:00,08:53:00,3.77,1.63,2
2605,2023-08-17,Personal,Snowy,23:18:00,22:45:00,0.0,1.21,2
2605,2023-09-28,Sick,Rainy,15:36:00,17:14:00,1.63,1.58,10
2605,2023-11-04,Sick,Cloudy,12:17:00,12:08:00,0.0,1.21,8
2605,2023-11-11,Personal,Sunny,05:04:00,20:20:00,15.26,1.54,3
2605,2023-11-19,Vacation,Sunny,21:39:00,19:20:00,0.0,1.17,7
2606,2023-05-03,Personal,Sunny,22:36:00,10:29:00,0.0,0.38,4
2606,2023-05-25,Personal,Rainy,03:14:00,13:17:00,10.06,0.18,2
2606,2023-06-22,Personal,Snowy,00:11:00,06:13:00,6.03,1.61,8
2606,2023-07-16,Unpaid,Cloudy,11:46:00,22:51:00,11.09,1.5,7
2606,2023-07-20,Sick,Snowy,10:04:00,00:28:00,0.0,1.03,7
2606,2023-08-18,Personal,Snowy,10:37:00,05:54:00,0.0,0.01,5
2606,2023-08-19,Sick,Sunny,15:54:00,09:20:00,0.0,0.71,1
2606,2023-09-08,Unpaid,Sunny,00:41:00,17:17:00,16.61,1.22,1
2606,2023-09-21,Sick,Cloudy,00:48:00,13:21:00,12.54,1.22,10
2606,2023-09-25,Sick,Cloudy,07:26:00,07:14:00,0.0,1.96,8
2606,2023-10-05,Sick,Snowy,09:49:00,21:14:00,11.42,1.24,3
2606,2023-10-10,Sick,Rainy,06:01:00,02:09:00,0.0,1.91,4
2606,2023-10-17,Unpaid,Rainy,22:00:00,18:15:00,0.0,0.42,8
2606,2023-10-19,Personal,Sunny,10:52:00,23:32:00,12.67,0.5,4
2606,2023-11-24,Unpaid,Sunny,04:06:00,18:14:00,14.13,1.71,10
2606,2023-11-29,Vacation,Rainy,08:10:00,13:33:00,5.39,0.69,10
2606,2023-12-01,Sick,Rainy,21:08:00,08:21:00,0.0,0.7,8
2606,2023-12-09,Unpaid,Sunny,15:30:00,04:09:00,0.0,0.75,5
2606,2023-12-18,Unpaid,Cloudy,09:56:00,05:48:00,0.0,1.47,2
2606,2023-12-24,Unpaid,Cloudy,05:09:00,18:53:00,13.73,0.14,3
2607,2023-01-15,Personal,Snowy,22:23:00,03:32:00,0.0,1.73,8
2607,2023-01-17,Unpaid,Sunny,11:21:00,08:06:00,0.0,0.18,10
2607,2023-02-19,Personal,Snowy,23:47:00,20:51:00,0.0,1.96,8
2588,2023-10-01,Unpaid,Cloudy,19:56:00,00:56:00,0.0,0.35,9
2588,2023-10-13,Sick,Snowy,18:00:00,17:56:00,0.0,0.44,5
2588,2023-10-15,Vacation,Sunny,17:31:00,18:22:00,0.85,1.25,8
2588,2023-10-21,Vacation,Rainy,19:07:00,01:08:00,0.0,0.45,3
2588,2023-12-04,Sick,Rainy,06:13:00,18:44:00,12.51,0.84,6
2588,2023-12-08,Sick,Snowy,00:28:00,03:45:00,3.29,1.64,4
2588,2023-12-26,Vacation,Snowy,17:30:00,21:28:00,3.98,1.02,3
2589,2023-01-02,Sick,Sunny,14:19:00,14:55:00,0.61,0.87,5
2589,2023-01-28,Personal,Sunny,12:32:00,19:42:00,7.16,1.42,1
2595,2023-10-20,Personal,Rainy,13:33:00,19:39:00,6.1,0.21,7
2595,2023-10-29,Sick,Snowy,03:30:00,18:01:00,14.53,1.11,6
2595,2023-12-17,Vacation,Rainy,05:02:00,18:19:00,13.28,1.97,8
2596,2023-01-10,Unpaid,Rainy,21:22:00,14:13:00,0.0,1.55,2
2596,2023-01-24,Vacation,Snowy,17:53:00,19:36:00,1.71,0.72,10
2596,2023-01-30,Sick,Snowy,06:49:00,02:04:00,0.0,0.81,1
2596,2023-01-31,Personal,Rainy,21:31:00,04:16:00,0.0,1.13,7
2596,2023-03-01,Personal,Sunny,23:02:00,18:21:00,0.0,1.25,7
2596,2023-03-15,Personal,Cloudy,05:46:00,00:08:00,0.0,0.09,8
2596,2023-03-22,Vacation,Rainy,11:56:00,15:00:00,3.06,1.47,4
2596,2023-04-16,Personal,Cloudy,12:32:00,16:29:00,3.96,0.57,5
2596,2023-04-25,Sick,Rainy,14:01:00,16:54:00,2.9,1.2,2
2596,2023-06-24,Personal,Cloudy,03:38:00,01:41:00,0.0,1.18,1
2574,2023-12-08,Unpaid,Snowy,02:46:00,10:52:00,8.11,0.15,2
2574,2023-12-15,Personal,Sunny,09:37:00,22:16:00,12.64,0.33,5
1994,2023-10-15,Vacation,Rainy,20:13:00,12:25:00,0.0,1.41,1
1994,2023-12-17,Unpaid,Rainy,04:53:00,20:20:00,15.45,1.11,4
1995,2023-01-13,Sick,Sunny,21:41:00,05:55:00,0.0,1.62,1
1995,2023-03-03,Sick,Sunny,21:54:00,20:31:00,0.0,1.83,3
1995,2023-03-05,Vacation,Sunny,18:27:00,06:03:00,0.0,1.32,3
1995,2023-06-16,Sick,Cloudy,08:24:00,03:36:00,0.0,0.64,6
1995,2023-06-25,Vacation,Sunny,07:01:00,15:14:00,8.21,1.77,3
1995,2023-08-07,Personal,Sunny,04:28:00,05:52:00,1.41,0.78,4
1995,2023-08-17,Unpaid,Snowy,11:02:00,18:24:00,7.37,1.28,7
1995,2023-09-19,Sick,Cloudy,22:59:00,15:24:00,0.0,1.62,4
1995,2023-10-23,Sick,Sunny,13:41:00,11:23:00,0.0,1.48,6
1995,2023-10-25,Unpaid,Cloudy,04:30:00,09:18:00,4.81,1.22,2
1995,2023-11-13,Personal,Cloudy,12:40:00,15:43:00,3.05,1.25,7
1995,2023-11-17,Vacation,Cloudy,12:57:00,06:47:00,0.0,0.43,3
1995,2023-11-24,Unpaid,Sunny,16:23:00,03:36:00,0.0,1.16,5
1995,2023-12-26,Vacation,Sunny,17:11:00,23:25:00,6.23,0.36,4
1995,2023-12-30,Vacation,Cloudy,10:54:00,05:28:00,0.0,0.84,3
1996,2023-01-06,Vacation,Sunny,10:40:00,23:09:00,12.49,1.52,10
1996,2023-01-18,Sick,Cloudy,00:03:00,09:18:00,9.25,1.1,4
1996,2023-03-17,Sick,Rainy,07:50:00,08:54:00,1.07,1.96,4
1996,2023-04-15,Sick,Sunny,01:26:00,12:16:00,10.84,0.47,4
1996,2023-04-23,Unpaid,Sunny,09:36:00,14:54:00,5.3,0.44,7
1996,2023-04-28,Unpaid,Sunny,00:38:00,22:40:00,22.04,1.47,5
1996,2023-06-01,Sick,Cloudy,16:48:00,06:25:00,0.0,0.35,7
1996,2023-06-02,Personal,Rainy,02:23:00,16:42:00,14.31,0.2,2
1996,2023-06-15,Personal,Snowy,10:35:00,20:02:00,9.46,1.22,1
1996,2023-06-18,Vacation,Cloudy,21:22:00,22:37:00,1.25,1.79,8
1996,2023-06-22,Personal,Snowy,07:01:00,11:52:00,4.85,0.6,1
1996,2023-07-19,Unpaid,Cloudy,14:43:00,17:02:00,2.32,1.31,3
1996,2023-08-02,Vacation,Rainy,21:15:00,04:07:00,0.0,0.77,9
1996,2023-08-14,Vacation,Sunny,19:11:00,07:16:00,0.0,0.98,8
1996,2023-08-16,Sick,Rainy,14:16:00,03:18:00,0.0,1.93,2
1996,2023-11-04,Vacation,Sunny,17:26:00,18:56:00,1.51,1.44,3
1996,2023-11-10,Unpaid,Snowy,04:46:00,02:53:00,0.0,0.18,9
1996,2023-12-01,Unpaid,Rainy,10:05:00,07:50:00,0.0,1.55,7
1996,2023-12-09,Sick,Cloudy,22:16:00,02:32:00,0.0,1.52,9
1997,2023-01-23,Vacation,Cloudy,07:32:00,15:19:00,7.78,1.6,8
1997,2023-02-17,Unpaid,Snowy,14:23:00,16:45:00,2.37,1.74,5
1997,2023-02-20,Vacation,Sunny,22:20:00,18:16:00,0.0,0.76,2
1997,2023-03-03,Vacation,Rainy,12:29:00,14:55:00,2.43,0.44,3
1997,2023-04-17,Unpaid,Rainy,17:17:00,06:32:00,0.0,1.55,3
1997,2023-05-05,Vacation,Snowy,21:55:00,02:02:00,0.0,0.45,10
1997,2023-06-09,Sick,Cloudy,23:16:00,21:23:00,0.0,0.13,5
1997,2023-08-02,Sick,Sunny,14:35:00,07:28:00,0.0,1.18,9
1997,2023-09-05,Sick,Rainy,02:02:00,01:30:00,0.0,0.47,7
1997,2023-10-21,Vacation,Rainy,08:07:00,19:02:00,10.9,1.32,1
1997,2023-10-25,Personal,Snowy,23:05:00,10:30:00,0.0,0.9,7
1997,2023-10-28,Unpaid,Cloudy,00:43:00,17:21:00,16.63,0.02,7
1997,2023-11-08,Vacation,Rainy,07:59:00,07:37:00,0.0,1.45,3
1997,2023-11-09,Sick,Snowy,03:23:00,14:37:00,11.23,0.57,4
1998,2023-01-14,Personal,Rainy,03:21:00,00:55:00,0.0,0.92,10
1998,2023-01-21,Personal,Sunny,01:56:00,07:20:00,5.39,2.0,6
1998,2023-02-16,Vacation,Snowy,11:19:00,05:55:00,0.0,1.58,9
1998,2023-03-21,Sick,Rainy,15:48:00,07:51:00,0.0,0.08,3
1998,2023-04-24,Vacation,Rainy,07:26:00,06:28:00,0.0,1.09,4
1998,2023-06-20,Sick,Snowy,16:27:00,09:19:00,0.0,0.36,10
1998,2023-06-23,Unpaid,Sunny,07:08:00,16:22:00,9.24,1.2,9
1998,2023-07-06,Vacation,Sunny,01:07:00,13:50:00,12.72,0.41,3
1998,2023-07-24,Vacation,Snowy,03:05:00,08:29:00,5.41,0.19,3
1998,2023-08-09,Unpaid,Rainy,16:50:00,01:21:00,0.0,0.33,3
1998,2023-09-08,Unpaid,Cloudy,05:20:00,08:41:00,3.35,1.92,8
1998,2023-09-12,Personal,Cloudy,01:44:00,11:10:00,9.42,1.47,8
1998,2023-09-15,Personal,Rainy,00:53:00,00:42:00,0.0,1.45,2
1998,2023-09-21,Vacation,Rainy,19:59:00,05:33:00,0.0,1.44,4
1998,2023-09-28,Vacation,Snowy,03:14:00,09:43:00,6.48,0.76,7
1998,2023-12-24,Sick,Cloudy,04:36:00,23:38:00,19.03,0.63,9
1999,2023-02-07,Unpaid,Snowy,02:41:00,06:23:00,3.7,0.2,6
1999,2023-02-11,Vacation,Sunny,00:01:00,18:07:00,18.11,1.54,8
1999,2023-02-26,Personal,Snowy,00:06:00,10:14:00,10.13,0.11,1
